ID_REF,GSM119628,GSM119629,GSM119630,GSM119631,GSM119632,GSM119633,GSM119634,GSM119635,GSM119636,GSM119637,GSM119638,GSM119639,GSM119640,GSM238799,GSM238800,GSM238801,GSM238802,GSM238803,GSM238804,GSM238805,GSM238806,GSM238807,GSM238808
230179_at,1705.2896,1468.6176,872.00757,1203.2888,873.90576,1417.6986,1462.273,1106.7037,1151.9868,1423.9452,1426.7347,1624.2948,1538.5491,3961.96,3232.07,3348.63,2418.85,2471.03,2938.85,3687.67,3371.87,2272.94,1996.54
230296_at,1618.5385,1657.661,1563.1124,1253.365,899.03235,3124.0234,1197.6287,1063.4554,1671.4454,986.94275,938.88904,1203.4326,1097.7518,3641.59,3020,2745.36,4733.6,9467.06,6370.51,6920.55,6708.79,5584,4314.38
230629_s_at,136.19467,62.807194,211.50908,82.62359,86.29271,179.3271,270.32465,43.42848,108.46911,43.42441,43.403748,108.852806,52.85191,332.373,470.321,349.208,962.465,1596.8,544.23,979.849,1639.37,455.644,615.841
230779_at,245.55315,357.65637,226.1642,266.81616,278.56885,372.99765,275.34564,197.70988,256.39703,190.62851,186.77379,222.62148,228.69844,972.327,744.438,742.994,462.557,1041.35,886.61,1141.17,1058.8,845.294,819.8
232008_s_at,117.75085,102.99359,230.21008,103.38461,87.41308,230.06607,137.30391,113.19502,96.27303,85.23913,75.12873,167.32457,106.79215,369.55,442.032,612.628,375.915,293.015,471.266,658.547,966.168,367.291,626.181
235066_at,2202.9019,1441.522,1040.2058,1829.0659,2817.6519,1856.1278,873.1324,2545.9648,2168.6257,3056.4531,2994.4885,1531.5261,2760.299,583.395,406.81,487.086,535.009,571.309,770.964,612.005,286.876,573.023,183.191
235149_at,268.7922,202.63159,100.096695,137.80092,152.92961,127.248276,205.93388,154.11661,215.86433,162.57516,166.06242,183.47626,136.61684,1411.34,1096.36,2233.39,1384.97,1978.89,1056.95,1294.58,903.814,850.658,403.441
235484_at,101.0718,147.27109,119.23954,58.11982,39.158806,130.42651,155.61703,73.56204,118.077385,69.57535,56.896015,70.383224,54.965477,222.454,421.031,454.626,189.405,485.337,610.178,269.857,284.681,364.234,289.245
235560_at,68.37901,118.99209,109.57736,84.175545,102.152504,147.17845,155.79425,43.327885,80.093414,132.78145,113.100044,130.86047,126.33525,428.042,356.32,291.926,603.679,436.64,507.81,1013.78,619.773,560.819,304.494
235918_x_at,223.10873,220.09795,212.2314,154.42175,141.62662,242.39018,346.4952,169.36044,231.09453,168.62677,115.57385,251.23683,149.38095,396.713,496.69,473.065,593.451,531.286,866.816,632.262,442.611,568.081,662.661
236254_at,93.29332,241.01466,134.47139,93.450005,62.958843,138.37685,188.07903,111.15873,103.56356,105.24343,61.54651,101.24255,87.34694,352.413,303.735,374.767,544.053,340.063,354.924,721.851,472.393,434.073,295.836
236268_at,69.86124,237.8281,128.27867,155.87335,102.6732,174.70514,217.41467,151.04688,98.59553,122.705635,145.86833,105.69204,62.952682,453.219,362.5,544.768,353.49,550.634,402.563,596.34,484.658,692.24,450.314
237560_at,68.132904,109.07669,63.552467,28.91077,34.946373,144.27692,22.65456,55.08951,99.38807,9.125037,17.918474,63.156445,38.5867,293.284,335.134,445.431,207.032,778.96,330.653,295.073,772.702,194.925,304.043
238736_at,252.9979,202.7424,203.4078,209.0621,193.67369,172.86995,153.69217,135.74905,305.5878,121.67133,158.98886,244.95172,152.4983,682.944,563.184,588.817,397.298,516.565,409.071,330.556,362.439,584.557,418.974
239035_at,152.48306,182.60956,218.03091,113.156136,56.263863,136.87326,390.46725,85.90395,209.61206,121.46789,51.952595,123.98414,97.80404,638.362,433.28,343.671,617.556,751.412,991.514,579.539,1032.26,496.646,447.668
239095_at,854.583,610.64166,433.44922,528.545,438.36813,228.12024,211.29291,521.83716,532.4386,386.95563,340.4667,430.65878,552.23083,1248.88,1229.98,969.635,1963.66,1790.87,1491.38,1540.26,1747.9,1042.62,870.594
239533_at,342.80878,370.6055,111.873634,286.40457,65.24761,193.36258,324.7115,212.15381,300.55612,173.09004,231.81564,257.0378,204.95679,1353.37,1271.23,919.504,1850.84,1524.03,2516.56,1412.96,2313.09,1873.25,1159.71
240180_at,113.9639,138.14319,175.79858,74.26155,63.37565,97.28279,213.98825,52.02683,80.35156,65.464195,113.59009,152.01393,49.460106,431.033,522.77,542.081,200.633,269.451,450.029,309.857,321.303,355.952,385.684
241060_x_at,48.29857,65.982475,109.99798,71.627045,46.200813,120.54822,90.79367,58.693516,98.06338,43.645817,30.404871,126.03225,54.44136,668.508,379.004,578.987,331.008,444.77,365.347,316.167,654.496,443.335,499.064
241701_at,53.490746,234.75752,184.45512,99.3375,25.418344,133.92175,198.60825,98.772675,83.614105,67.1638,102.505325,101.470856,53.91414,362.961,649.232,418.893,518.927,413.958,639.999,605.581,1785.79,646.671,546.163
242066_at,2.539043,15.424494,7.2676296,2.708143,35.898235,9.412921,7.971913,4.203066,6.0763083,2.9136817,6.179386,4.89711,2.0693154,81.584,134.813,70.2579,78.1584,65.7207,201.581,83.0979,134.069,81.4261,121.215
242292_at,245.59302,215.55135,81.67532,254.05244,209.2167,242.93413,197.13918,109.09467,144.00592,65.79112,147.10236,270.64246,109.80698,633.017,411.635,388.555,1059.03,1059.12,630.868,588.537,805.543,451.441,619.116
242829_x_at,300.4793,395.63593,303.65875,208.66779,61.91417,212.57411,334.12006,104.04543,120.17172,42.164814,119.04514,203.65067,201.55928,506.322,673.626,1257,880.953,1410.73,808.071,1126.71,1746.87,1293.95,828.316
243904_at,559.24005,521.8933,339.34778,435.27002,345.0165,602.9178,589.638,356.9929,514.2881,470.95502,356.40747,585.8916,409.5333,1200.2,1222.69,971.335,845.168,1879.18,1362.44,941.799,1901.38,1673.36,1233.62
32069_at,350.58865,265.34048,438.72577,333.34705,390.70306,344.57376,241.39389,306.31192,380.41095,173.2944,238.43616,228.5973,189.89098,677.455,994.827,850.699,567.885,797.861,1062.53,1510.58,798.397,699.828,837.494
35436_at,99.037735,335.52942,152.82806,107.44968,99.214874,195.95235,218.98056,191.77718,142.66177,106.30032,153.94049,57.774086,64.74766,355.653,489.144,455.29,790.621,721.866,759.523,857.596,1752.74,753.383,537.803
36612_at,506.66714,666.22296,383.8258,373.3508,316.1218,571.7875,262.43912,484.16257,473.79626,395.54575,320.5257,335.07968,351.1933,1051.94,1132.37,1010.75,991.452,937.283,1176.14,1031.37,980.905,708.053,1183.65
AFFX-DapX-3_at,2.6760998,5.790395,9.935941,1.7967758,2.728349,2.8522801,3.7843442,1.8629714,1.4282329,2.9044623,7.24215,5.0309005,9.453081,5450.23,19904.5,8303.57,39474.8,55176.7,19249,24517.5,30980.3,31651.2,26888.2
AFFX-DapX-5_at,3.8174257,7.869339,8.569198,1.5059552,23.945276,1.7770193,9.233074,4.635782,4.4098754,4.594585,54.4801,4.4770126,15.89493,172.253,1314.81,417.178,2809.54,1614.34,1003.69,812.294,1849.57,1507.11,1836.26
AFFX-DapX-M_at,26.438408,6.959241,19.940592,14.277493,0.9525047,19.944157,3.7606442,13.787097,11.079566,4.1532445,26.910908,6.1609206,19.370792,1607.3,7138.02,2576.51,12458.8,16616.3,5844.6,4870.54,8554.94,9510.97,8815.01
AFFX-HSAC07/X00351_3_at,15498.531,18321.475,9087.825,16339.441,14209.359,16042.154,25157.016,16872.326,14025.889,17724.088,19120.527,22139.23,18741.3,4463.48,7940.93,5709.99,6663.31,5372.4,4721.95,4994.76,4948.37,4661.4,5673.65
AFFX-LysX-3_at,10.074941,46.06339,4.0081806,21.41543,12.068137,45.859398,47.108727,18.652536,32.68806,4.9024363,84.090744,3.3814375,27.485733,1041.52,4111.73,1515.95,9601.5,11747.2,5706.85,6010.04,9192.45,8762.31,7029.94
AFFX-LysX-5_at,7.6221924,14.753168,5.3017187,2.735901,10.701315,21.311722,11.74601,2.446017,1.784914,4.172071,26.773054,4.2240887,14.227915,78.0584,167.499,73.254,461.405,271.078,117.392,163.648,329.568,265.517,290.442
AFFX-LysX-M_at,2.6310923,18.761473,4.7871804,21.0777,2.0995154,4.519121,7.6389813,3.095836,2.394484,3.2017603,12.918403,23.138859,2.3165524,266.584,1415.13,531.156,3143.92,2896.32,998.275,1179.65,2310.64,1864.53,2069.99
AFFX-PheX-3_at,29.39463,44.624454,21.293777,23.725227,14.732312,9.238364,24.407686,10.931255,22.117023,12.545558,12.754351,10.203124,15.682685,814.118,3589.59,1380.56,7715.58,10136.6,4778.78,3671.58,8176.65,7285.08,5552.47
AFFX-PheX-5_at,4.528127,4.1798983,45.225384,3.873575,3.418571,2.0678952,14.45983,2.059744,1.5787587,1.6919233,3.7688751,5.3899474,11.283922,106.233,558.963,211.692,1136.4,721.709,272.921,221.105,740.133,768.094,650.012
AFFX-PheX-M_at,3.5701282,14.517092,12.37783,6.1974053,15.73089,1.503757,7.4043884,3.0344696,2.705818,5.273527,5.4692807,3.0621393,3.3929124,395.088,2071.24,836.064,4039.18,4519.49,1726.31,1467.93,3373.06,3031.05,3019.65
AFFX-r2-Bs-dap-3_at,7.115864,4.6951814,3.994956,10.629257,3.5809162,2.7716525,40.246586,3.0913734,0.8303728,15.627209,3.0926402,2.8697565,2.160521,6265.2,21249.3,9054.24,36561.6,50071,21443.7,25225.1,31007.6,31317.8,29968.7
AFFX-r2-Bs-dap-5_at,1.5742865,5.023364,7.655289,6.0838065,1.1047325,4.9637594,4.088964,2.7652903,2.1088252,2.1109118,49.6074,7.856303,2.4487534,161.72,1355.1,442.702,2615.89,1342.06,939.075,813.904,1888.93,1548.76,1924.78
AFFX-r2-Bs-dap-M_at,26.271505,4.819992,4.276199,22.024576,5.522236,1.3987505,3.4085023,0.6009884,2.827957,2.0039673,3.23132,9.736064,2.9745061,2343.92,9452.13,3916.06,15659.8,19517.1,7699.48,7723.03,11196.4,11600.8,12477
AFFX-r2-Bs-lys-3_at,11.423432,22.944239,4.531643,22.298174,5.0197396,12.549594,79.50184,18.89431,1.8837622,16.019276,41.84497,11.333981,4.4155307,561.978,2039.67,716.667,3826.16,5034.45,2522.75,1751.11,4148.11,3997.03,3209.81
AFFX-r2-Bs-lys-M_at,0.8439773,26.298397,58.042713,40.569546,0.65486664,8.52062,3.0424643,1.3477235,5.1566443,6.267679,6.456486,16.096804,3.0566454,300.765,1289.85,517.756,2842.05,3225.39,1060.88,1439.05,2265.12,1996.36,2282.74
AFFX-r2-Bs-phe-3_at,43.6326,4.446836,152.5802,6.9144616,6.3927226,7.826935,9.034609,28.151474,6.651458,33.26493,6.0657024,36.3166,9.981278,1203.58,4663.93,2189.81,9548.98,10335.5,4477.49,3694.47,8840.14,6649.89,8081.37
AFFX-r2-Bs-phe-5_at,2.0406322,9.203292,80.769585,20.970743,17.967464,21.79424,50.985897,18.454226,2.1708236,5.6065984,3.5354984,16.431007,1.2907994,187.562,693.107,342.354,1568.17,1080.57,543.98,506.214,1214.19,1153.97,796.459
AFFX-r2-Bs-phe-M_at,3.7108533,9.867946,11.993796,27.60722,5.45093,4.5472374,43.673233,3.5651605,2.215521,4.8615546,56.6527,14.770876,1.5854303,470.054,2190.21,858.753,3755.26,5041.49,1921.62,1631.23,3722.32,3203.21,2872.5
AFFX-r2-Bs-thr-3_s_at,4.51546,43.00482,8.953806,3.2823458,1.4179633,5.861657,8.819359,1.7845944,2.4714935,3.6698458,3.813552,2.967461,16.238148,2520.84,9721.5,3530.3,22982.4,24541.9,8850.86,10700.4,14609.8,13418.9,15428.6
AFFX-r2-Bs-thr-5_s_at,17.287926,48.01764,40.19398,31.818192,2.0716326,21.017956,6.0760303,26.423069,2.6614437,5.1955423,96.18548,32.015205,14.095711,123.594,387.17,157.397,1570.96,1019.6,355.789,543.165,785.032,611.117,1011.22
AFFX-r2-Bs-thr-M_s_at,7.810434,10.325634,70.55836,1.9445953,20.627539,14.756183,13.013185,1.0832436,3.1077688,5.1424274,81.90364,22.78167,7.791455,557.905,2578.34,937.066,7720.48,7451.5,1507.84,2502.53,3806.88,3037.14,4532.29
AFFX-ThrX-3_at,7.977277,3.44167,11.192888,5.029751,2.0238788,14.537142,44.091656,1.9914786,25.497011,4.4191394,5.8580904,8.690382,2.6713634,1797.77,7675.86,2301.7,17569.2,17727.9,5928.94,7827.55,10554.9,9907.77,11769.8
AFFX-ThrX-5_at,8.427125,2.392347,3.554829,1.309184,8.499986,1.7961881,6.937085,7.7667117,8.742169,10.901015,4.805072,32.562073,2.727938,88.4834,273.066,149.382,777.59,520.583,188.44,293.619,453.858,418.685,591.067
AFFX-ThrX-M_at,12.058372,4.0283403,41.546684,22.197618,7.2566147,6.316641,9.347981,3.160723,3.1323872,4.667251,8.042472,7.2378883,12.209448,411.12,1786.01,608.078,4756.08,4491.27,1067.88,1860.9,2158.85,1927.02,2937.89
